Thương hiệu,Model,Tình trạng,Số Km đã đi,Xuất xứ,Kiểu dáng,Hộp số,Số chỗ ngồi,Số cửa,Dẫn động,Giá thành,Loại nhiên liệu,Dung tích động cơ,Đơn vị động cơ,Tuổi
Hyundai,Accent,Used,14000,Domestic,Sedan,Manual,5,4,FWD - Front Wheel Drive,370,Gas ,1.4,L,2
Ford,Ranger,Used,66000,Imported,Bán tải / Pickup,Manual,5,4,RFD - Rear Wheel Drive,409,Diesel ,2.2,L,6
Nissan,Teana,Used,98568,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,286,Gas ,2.0,L,13
Kia,K3,Used,60000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,355,Gas ,1.6,L,9
Volkswagen,Tiguan,New,0,Imported,SUV,Automatic,7,5,Full Time 4 Wheel Drive,1499,Gas ,2.0,L,1
Suzuki,Ertiga,New,0,Imported,SUV,Automatic,7,5,FWD - Front Wheel Drive,608,Hybrid ,1.5,L,1
Hyundai,Accent,Used,0,Domestic,Sedan,Manual,5,4,FWD - Front Wheel Drive,300,Gas ,1.4,L,3
Hyundai,SantaFe,Used,50000,Domestic,SUV,Automatic,7,5,Full Time 4 Wheel Drive,799,Gas ,2.4,L,4
BMW,6 Series,Used,50000,Imported,Convertible/Cabriolet,Automatic,4,4,RFD - Rear Wheel Drive,339,Gas ,4.8,L,18
BMW,3 Series,Used,28000,Domestic,Sedan,Automatic,5,4,RFD - Rear Wheel Drive,1499,Gas ,2.0,L,1
Mazda,CX5,Used,55000,Domestic,SUV,Automatic,5,5,FWD - Front Wheel Drive,650,Gas ,2.5,L,5
Kia,Sorento,Used,47000,Domestic,SUV,Automatic,7,5,Full Time 4 Wheel Drive,965,Gas ,2.5,L,1
Mazda,3,Used,30889,Domestic,Hatchback,Automatic,5,5,FWD - Front Wheel Drive,588,Gas ,1.5,L,2
Ford,Ranger,Used,68500,Imported,Bán tải / Pickup,Manual,5,4,RFD - Rear Wheel Drive,396,Diesel ,2.2,L,7
Mercedes Benz,E class,Used,70000,Domestic,Sedan,Automatic,5,4,RFD - Rear Wheel Drive,750,Gas ,2.0,L,8
Toyota,Hilux,Used,49000,Imported,Bán tải / Pickup,Automatic,5,4,RFD - Rear Wheel Drive,645,Diesel ,2.4,L,2
Audi,Q8,Used,20000,Imported,SUV,Automatic,5,5,Full Time 4 Wheel Drive,3450,Gas ,3.0,L,3
Mercedes Benz,GLC,Used,65000,Domestic,SUV,Automatic,5,5,Full Time 4 Wheel Drive,900,Gas ,2.0,L,5
Kia,Carens,Used,100000,Domestic,Crossover,Automatic,7,5,FWD - Front Wheel Drive,265,Gas ,2.0,L,13
Mazda,3,Used,62000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,435,Gas ,1.5,L,6
Kia,Seltos,Used,52000,Domestic,Crossover,Automatic,5,5,FWD - Front Wheel Drive,596,Gas ,1.4,L,2
Toyota,Fortuner,Used,62000,Imported,SUV,Automatic,7,5,RFD - Rear Wheel Drive,830,Diesel ,2.4,L,4
Toyota,Innova,Used,120000,Domestic,Crossover,Manual,8,5,RFD - Rear Wheel Drive,220,Gas ,2.0,L,15
Kia,Sorento,Used,38000,Domestic,SUV,Automatic,7,5,FWD - Front Wheel Drive,955,Gas ,2.5,L,1
VinFast,VF9,Used,9000,Domestic,SUV,Automatic,6,5,Full Time 4 Wheel Drive,1235,Electric ,0.2,L,0
Lexus,ES,Used,52000,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,1999,Gas ,2.5,L,3
Kia,Morning,Used,9000,Domestic,Hatchback,Automatic,5,5,FWD - Front Wheel Drive,389,Gas ,1.25,L,0
Lexus,RX,Used,60000,Imported,SUV,Automatic,5,5,Full Time 4 Wheel Drive,525,Gas ,3.5,L,15
Jeep,Wrangler,Used,10000,Imported,SUV,Automatic,5,5,4WD - 4 Wheel Drive,2600,Gas ,2.0,L,2
Toyota,Hilux,Used,80000,Imported,Bán tải / Pickup,Automatic,5,4,4WD - 4 Wheel Drive,850,Diesel ,2.8,L,2
Toyota,Innova,Used,0,Domestic,Crossover,Manual,8,5,RFD - Rear Wheel Drive,425,Gas ,2.0,L,7
Mazda,CX5,Used,85000,Domestic,SUV,Automatic,5,5,FWD - Front Wheel Drive,645,Gas ,2.5,L,4
Daewoo,Nubira,Used,0,Domestic,Sedan,Manual,5,4,FWD - Front Wheel Drive,39,Gas ,1.6,L,22
Hyundai,Elantra,Used,0,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,495,Gas ,2.0,L,4
Hyundai,Accent,Used,30000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,445,Gas ,1.4,L,2
Hyundai,i10,Used,90000,Domestic,Sedan,Manual,5,4,FWD - Front Wheel Drive,250,Gas ,1.25,L,3
MG,5,Used,56000,Imported,Crossover,Automatic,5,5,FWD - Front Wheel Drive,438,Gas ,1.5,L,2
Lexus,ES,Used,0,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,1999,Gas ,2.5,L,3
Toyota,Vios,Used,15000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,480,Gas ,1.5,L,2
LandRover,Range Rover,Used,43000,Imported,SUV,Automatic,5,5,Full Time 4 Wheel Drive,720,Gas ,2.0,L,11
Mercedes Benz,C class,Used,18000,Domestic,Sedan,Automatic,5,4,RFD - Rear Wheel Drive,1439,Gas ,2.0,L,2
Chevrolet,Cruze,Used,0,Domestic,Sedan,Manual,5,4,FWD - Front Wheel Drive,265,Gas ,1.6,L,8
Honda,CRV,Used,41000,Domestic,SUV,Automatic,7,5,FWD - Front Wheel Drive,799,Gas ,1.5,L,3
Hyundai,i10,Used,0,Domestic,Sedan,Manual,5,4,FWD - Front Wheel Drive,340,Gas ,1.25,L,1
Kia,Morning,Used,0,Imported,Hatchback,Automatic,5,5,FWD - Front Wheel Drive,125,Gas ,1.0,L,16
Toyota,Vios,Used,0,Domestic,Sedan,Manual,5,4,FWD - Front Wheel Drive,218,Gas ,1.5,L,8
Ford,Everest,Used,0,Domestic,SUV,Manual,7,5,RFD - Rear Wheel Drive,300,Diesel ,2.5,L,16
Daewoo,Lacetti,Used,0,Domestic,Sedan,Manual,5,4,FWD - Front Wheel Drive,65,Gas ,1.6,L,19
Toyota,Fortuner,Used,36000,Domestic,SUV,Automatic,7,5,RFD - Rear Wheel Drive,945,Diesel ,2.4,L,2
Lexus,RX,Used,78000,Imported,SUV,Automatic,5,5,Full Time 4 Wheel Drive,1520,Gas ,3.5,L,8
Ford,Ranger,Used,7500,Imported,Bán tải / Pickup,Automatic,5,4,4WD - 4 Wheel Drive,555,Diesel ,3.2,L,6
Toyota,Vios,Used,31200,Domestic,Sedan,Manual,5,4,FWD - Front Wheel Drive,385,Gas ,1.5,L,3
Kia,Rio,Used,1600,Imported,Sedan,Manual,5,4,FWD - Front Wheel Drive,240,Gas ,1.4,L,8
Mitsubishi,Triton,Used,2000,Imported,Bán tải / Pickup,Automatic,5,4,RFD - Rear Wheel Drive,645,Diesel ,2.4,L,2
Mercedes Benz,GLB,Used,25000,Imported,SUV,Automatic,7,5,RFD - Rear Wheel Drive,1800,Gas ,1.3,L,1
Daewoo,Matiz,Used,0,Domestic,Hatchback,Manual,5,5,FWD - Front Wheel Drive,65,Gas ,0.8,L,15
Toyota,Vios,Used,0,Domestic,Sedan,Manual,5,4,FWD - Front Wheel Drive,155,Gas ,1.5,L,13
Nissan,Navara,Used,0,Imported,Bán tải / Pickup,Manual,5,4,4WD - 4 Wheel Drive,255,Diesel ,2.5,L,11
Hyundai,i10,Used,0,Imported,Hatchback,Manual,5,5,FWD - Front Wheel Drive,149,Gas ,1.0,L,9
Mitsubishi,Attrage,Used,11000,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,420,Gas ,1.2,L,2
Toyota,Vios,Used,0,Domestic,Sedan,Manual,5,4,FWD - Front Wheel Drive,269,Gas ,1.5,L,7
Kia,Morning,Used,0,Domestic,Hatchback,Automatic,5,5,FWD - Front Wheel Drive,325,Gas ,1.25,L,2
Toyota,Corolla altis,Used,0,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,355,Gas ,2.0,L,12
Lexus,RX,Used,35000,Imported,SUV,Automatic,5,5,Full Time 4 Wheel Drive,3390,Gas ,3.5,L,2
Lexus,LX,Used,68000,Imported,SUV,Automatic,7,5,Full Time 4 Wheel Drive,4950,Gas ,5.7,L,7
Kia,Morning,Used,90000,Domestic,Hatchback,Automatic,5,5,FWD - Front Wheel Drive,175,Gas ,1.1,L,12
Kia,Morning,Used,0,Domestic,Hatchback,Automatic,5,5,FWD - Front Wheel Drive,160,Gas ,1.1,L,13
Kia,Cerato,Used,31000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,509,Gas ,2.0,L,3
Honda,City,Used,0,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,350,Gas ,1.5,L,3
Mazda,3,New,0,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,415,Gas ,1.5,L,0
Mitsubishi,Pajero,Used,0,Domestic,SUV,Manual,7,5,4WD - 4 Wheel Drive,95,Gas ,3.0,L,26
BMW,7 Series,Used,82000,Imported,Sedan,Automatic,5,4,RFD - Rear Wheel Drive,785,Gas ,3.0,L,12
Ford,Ranger,Used,0,Domestic,Bán tải / Pickup,Manual,5,4,4WD - 4 Wheel Drive,225,Diesel ,2.5,L,14
Toyota,Innova,Used,80000,Domestic,Crossover,Automatic,8,5,RFD - Rear Wheel Drive,670,Gas ,2.0,L,5
Ford,Territory,Used,14000,Domestic,SUV,Automatic,5,5,FWD - Front Wheel Drive,860,Gas ,1.5,L,0
Mitsubishi,Xpander,Used,19000,Imported,SUV,Automatic,7,5,FWD - Front Wheel Drive,555,Gas ,1.5,L,2
Toyota,Innova,Used,0,Domestic,Crossover,Manual,8,5,RFD - Rear Wheel Drive,175,Gas ,2.0,L,17
Toyota,Corolla altis,Used,8,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,470,Gas ,1.8,L,6
Ford,Ranger,Used,144000,Imported,Bán tải / Pickup,Automatic,5,4,4WD - 4 Wheel Drive,580,Diesel ,2.0,L,4
Mitsubishi,Triton,Used,0,Imported,Bán tải / Pickup,Manual,5,4,4WD - 4 Wheel Drive,195,Diesel ,2.5,L,14
Kia,Cerato,Used,140000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,390,Gas ,1.6,L,7
Mercedes Benz,GLC,Used,80000,Domestic,SUV,Automatic,5,5,Full Time 4 Wheel Drive,1120,Gas ,2.0,L,5
Hyundai,Elantra,Used,36000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,519,Gas ,2.0,L,2
Daewoo,Lacetti,Used,2332,Domestic,Sedan,Manual,5,4,FWD - Front Wheel Drive,80,Gas ,1.8,L,19
Mercedes Benz,A class,Used,57000,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,655,Gas ,1.6,L,8
Ford,Ranger,Used,22000,Imported,Bán tải / Pickup,Automatic,5,4,RFD - Rear Wheel Drive,560,Diesel ,2.2,L,2
Mitsubishi,Pajero Sport,Used,28000,Imported,SUV,Automatic,7,5,RFD - Rear Wheel Drive,889,Diesel ,2.4,L,2
Toyota,Corolla Cross,New,0,Imported,SUV,Automatic,5,5,FWD - Front Wheel Drive,955,Hybrid ,1.8,L,0
Toyota,Corolla Cross,New,0,Imported,SUV,Automatic,5,5,FWD - Front Wheel Drive,860,Gas ,1.8,L,0
Mazda,3,New,0,Domestic,SUV,Automatic,5,5,FWD - Front Wheel Drive,849,Gas ,2.0,L,0
Toyota,Corolla Cross,New,0,Imported,SUV,Automatic,5,5,FWD - Front Wheel Drive,820,Gas ,1.8,L,0
Toyota,Rush,Used,34000,Imported,SUV,Automatic,7,5,RFD - Rear Wheel Drive,519,Gas ,1.5,L,3
Toyota,Veloz,New,0,Domestic,SUV,Automatic,7,4,FWD - Front Wheel Drive,660,Gas ,1.5,L,0
Daewoo,Lacetti,Used,18000,Domestic,Sedan,Manual,5,4,FWD - Front Wheel Drive,130,Gas ,1.6,L,12
Mitsubishi,Xpander,Used,0,Imported,SUV,Automatic,7,5,FWD - Front Wheel Drive,479,Gas ,1.5,L,5
Toyota,Innova,Used,119,Domestic,Crossover,Manual,8,5,RFD - Rear Wheel Drive,466,Gas ,2.0,L,5
MG,5,New,0,Imported,Crossover,Automatic,5,5,FWD - Front Wheel Drive,714,Gas ,1.5,L,0
Toyota,Corolla Cross,New,0,Imported,SUV,Automatic,5,5,FWD - Front Wheel Drive,860,Gas ,1.8,L,0
Kia,Carens,Used,0,Domestic,Crossover,Manual,7,5,FWD - Front Wheel Drive,245,Gas ,2.0,L,8
Toyota,Raize,New,0,Imported,SUV,Automatic,5,5,FWD - Front Wheel Drive,552,Gas ,1.0,L,0
Toyota,Fortuner,Used,150000,Domestic,SUV,Manual,7,5,RFD - Rear Wheel Drive,450,Diesel ,2.5,L,11
Toyota,Camry,New,0,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,1405,Gas ,2.5,L,0
Toyota,Vios,New,0,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,528,Gas ,1.5,L,0
Toyota,Corolla Cross,New,0,Imported,SUV,Automatic,5,5,FWD - Front Wheel Drive,755,Gas ,1.8,L,0
Toyota,Vios,New,0,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,528,Gas ,1.5,L,0
Toyota,Vios,New,0,Domestic,Sedan,Manual,5,4,FWD - Front Wheel Drive,479,Gas ,1.5,L,0
Ford,Everest,New,0,Imported,SUV,Automatic,7,5,RFD - Rear Wheel Drive,199,Diesel ,2.0,L,0
Ford,Ranger,Used,110000,Imported,Bán tải / Pickup,Automatic,5,4,RFD - Rear Wheel Drive,550,Diesel ,2.0,L,5
Nissan,Almera,New,0,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,505,Gas ,1.0,L,0
Toyota,Corolla Cross,New,0,Imported,SUV,Automatic,5,5,FWD - Front Wheel Drive,755,Gas ,1.8,L,0
Toyota,Vios,New,0,Domestic,Sedan,Manual,5,4,FWD - Front Wheel Drive,479,Gas ,1.5,L,0
Lexus,RX,Used,29000,Imported,SUV,Automatic,5,5,Full Time 4 Wheel Drive,2950,Gas ,2.0,L,2
Kia,Forte,Used,113,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,280,Gas ,1.6,L,11
Mitsubishi,Pajero Sport,Used,45678,Imported,SUV,Automatic,7,5,RFD - Rear Wheel Drive,738,Diesel ,2.4,L,2
Toyota,Camry,New,0,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,1405,Gas ,2.5,L,0
Kia,Sorento,Used,0,Domestic,SUV,Automatic,7,5,FWD - Front Wheel Drive,425,Gas ,2.4,L,10
Toyota,Vios,Used,120000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,395,Gas ,1.5,L,3
Kia,Morning,Used,0,Domestic,Hatchback,Manual,5,5,FWD - Front Wheel Drive,185,Gas ,1.25,L,6
Hyundai,Tucson,Used,80000,Domestic,Crossover,Automatic,5,5,FWD - Front Wheel Drive,590,Gas ,1.6,L,5
MG,5,New,0,Imported,Sedan,Manual,5,4,FWD - Front Wheel Drive,365,Gas ,1.5,L,0
Kia,Morning,Used,0,Domestic,Hatchback,Manual,5,5,FWD - Front Wheel Drive,168,Gas ,1.0,L,7
Ford,Ranger,Used,4800,Domestic,Bán tải / Pickup,Automatic,5,4,RFD - Rear Wheel Drive,650,Diesel ,2.0,L,1
Isuzu,MU-X,Used,88000,Imported,SUV,Automatic,7,5,RFD - Rear Wheel Drive,520,Diesel ,3.0,L,7
Kia,Morning,Used,0,Domestic,Hatchback,Manual,5,5,FWD - Front Wheel Drive,169,Gas ,1.25,L,7
Kia,Cerato,Used,0,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,385,Gas ,1.6,L,7
Honda,Civic,Used,140000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,295,Gas ,2.0,L,12
Daewoo,Lacetti,Used,0,Domestic,Sedan,Manual,5,4,FWD - Front Wheel Drive,120,Gas ,1.6,L,14
Mitsubishi,Xpander,Used,0,Imported,SUV,Automatic,7,5,FWD - Front Wheel Drive,488,Gas ,1.5,L,2
Hyundai,Sonata,Used,0,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,215,Gas ,2.0,L,14
MG,5,New,0,Imported,Crossover,Automatic,5,5,FWD - Front Wheel Drive,714,Gas ,1.5,L,0
Toyota,Camry,Used,18000,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,850,Gas ,2.0,L,2
LandRover,Range Rover,Used,11,Imported,SUV,Automatic,5,5,Full Time 4 Wheel Drive,700,Gas ,5.0,L,13
Honda,Civic,Used,0,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,475,Gas ,1.5,L,6
Ford,Everest,New,0,Imported,SUV,Automatic,7,5,4WD - 4 Wheel Drive,1430,Diesel ,2.0,L,0
Ford,Explorer,New,0,Imported,SUV,Automatic,7,5,Full Time 4 Wheel Drive,2339,Gas ,2.3,L,0
Toyota,Camry,Used,80000,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,500,Gas ,2.5,L,13
Ford,Everest,New,0,Imported,SUV,Automatic,7,5,4WD - 4 Wheel Drive,1399,Diesel ,2.0,L,0
Ford,Everest,New,0,Imported,SUV,Automatic,7,5,RFD - Rear Wheel Drive,1106,Diesel ,2.0,L,0
Ford,Ranger,New,0,Domestic,Bán tải / Pickup,Automatic,5,4,4WD - 4 Wheel Drive,814,Diesel ,2.0,L,0
Ford,Ranger,New,0,Imported,Bán tải / Pickup,Automatic,5,4,4WD - 4 Wheel Drive,1299,Diesel ,2.0,L,0
Mitsubishi,Xpander,Used,48000,Imported,SUV,Manual,7,5,FWD - Front Wheel Drive,458,Gas ,1.5,L,3
Honda,Civic,Used,60000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,280,Gas ,1.8,L,13
Toyota,Vios,Used,129000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,255,Gas ,1.5,L,15
MG,5,New,0,Imported,Crossover,Automatic,5,5,FWD - Front Wheel Drive,714,Gas ,1.5,L,0
Mitsubishi,Xpander,Used,62000,Imported,SUV,Automatic,7,5,FWD - Front Wheel Drive,515,Gas ,1.5,L,3
Mercedes Benz,GLC,New,0,Domestic,SUV,Automatic,5,5,Full Time 4 Wheel Drive,2299,Gas ,2.0,L,0
Ford,Ranger,New,0,Domestic,Bán tải / Pickup,Automatic,5,4,4WD - 4 Wheel Drive,751,Diesel ,2.0,L,0
Ford,Ranger,New,0,Domestic,Bán tải / Pickup,Manual,5,4,RFD - Rear Wheel Drive,665,Diesel ,2.0,L,0
Mercedes Benz,GLC,Used,29000,Domestic,SUV,Automatic,5,5,Full Time 4 Wheel Drive,1799,Gas ,2.0,L,2
Toyota,Vios,Used,26000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,440,Gas ,1.5,L,2
Toyota,Camry,Used,40000,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,965,Gas ,2.5,L,3
Toyota,Fortuner,Used,40000,Imported,SUV,Automatic,7,5,RFD - Rear Wheel Drive,850,Gas ,2.7,L,4
Lexus,RX,Used,0,Imported,SUV,Automatic,5,5,Full Time 4 Wheel Drive,1590,Gas ,3.5,L,8
Mercedes Benz,GLC,New,0,Domestic,SUV,Automatic,5,5,Full Time 4 Wheel Drive,2799,Gas ,2.0,L,0
Hyundai,SantaFe,Used,20000,Domestic,SUV,Automatic,7,5,Full Time 4 Wheel Drive,990,Gas ,2.5,L,2
Kia,Carnival,Used,40000,Domestic,Van/Minivan,Automatic,7,5,FWD - Front Wheel Drive,1275,Diesel ,2.2,L,2
Ford,Everest,New,0,Imported,SUV,Automatic,7,5,RFD - Rear Wheel Drive,199,Diesel ,2.0,L,0
Mercedes Benz,C class,Used,55000,Domestic,Sedan,Automatic,5,4,RFD - Rear Wheel Drive,1280,Gas ,2.0,L,3
Peugeot,5008,New,0,Domestic,SUV,Automatic,7,5,FWD - Front Wheel Drive,999,Gas ,1.6,L,1
Toyota,Innova,Used,107000,Domestic,Crossover,Manual,8,5,RFD - Rear Wheel Drive,299,Gas ,2.0,L,7
Kia,K3,New,0,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,739,Gas ,1.6,L,0
Mazda,6,Used,60000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,490,Gas ,2.0,L,5
Hyundai,i20,Used,10000,Imported,Crossover,Automatic,5,5,FWD - Front Wheel Drive,365,Gas ,1.4,L,8
Hyundai,SantaFe,Used,36000,Domestic,SUV,Automatic,7,5,Full Time 4 Wheel Drive,995,Gas ,2.5,L,2
Hyundai,Tucson,Used,20000,Domestic,Crossover,Automatic,5,5,FWD - Front Wheel Drive,750,Gas ,2.0,L,1
Nissan,Navara,Used,85000,Imported,Bán tải / Pickup,Automatic,5,4,RFD - Rear Wheel Drive,435,Diesel ,2.5,L,4
Mercedes Benz,C class,Used,50000,Domestic,Sedan,Automatic,5,4,RFD - Rear Wheel Drive,1280,Gas ,2.0,L,3
BMW,5 Series,Used,140000,Imported,Sedan,Automatic,5,4,RFD - Rear Wheel Drive,500,Gas ,2.5,L,12
Toyota,Vios,Used,0,Domestic,Sedan,Manual,5,4,FWD - Front Wheel Drive,398,Gas ,1.5,L,2
Kia,Sorento,New,0,Domestic,SUV,Automatic,7,5,Full Time 4 Wheel Drive,1234,Diesel ,2.2,L,0
Toyota,Fortuner,Used,99000,Domestic,SUV,Automatic,7,5,4WD - 4 Wheel Drive,289,Gas ,2.7,L,13
Mitsubishi,Attrage,New,0,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,473,Gas ,1.2,L,0
MG,5,New,0,Imported,Sedan,Manual,5,4,FWD - Front Wheel Drive,365,Gas ,1.5,L,0
Ford,Everest,Used,73000,Domestic,SUV,Automatic,7,5,RFD - Rear Wheel Drive,468,Diesel ,2.5,L,9
Chevrolet,Orlando,Used,69000,Domestic,SUV,Automatic,7,5,FWD - Front Wheel Drive,370,Gas ,1.8,L,6
Hyundai,SantaFe,Used,54000,Domestic,SUV,Automatic,7,5,FWD - Front Wheel Drive,740,Gas ,2.4,L,4
Ford,Escape,Used,0,Domestic,SUV,Automatic,5,5,FWD - Front Wheel Drive,245,Gas ,2.3,L,14
Toyota,Vios,Used,46000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,460,Gas ,1.5,L,2
Ford,Explorer,Used,65000,Imported,SUV,Automatic,7,5,Full Time 4 Wheel Drive,1225,Gas ,2.3,L,4
Kia,Cerato,Used,30000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,450,Gas ,2.0,L,5
Toyota,Yaris,Used,50,Imported,SUV,Automatic,5,5,FWD - Front Wheel Drive,689,Gas ,1.5,L,0
Peugeot,2008,Used,6000,Domestic,Crossover,Automatic,5,5,FWD - Front Wheel Drive,750,Gas ,1.2,L,1
MG,5,New,0,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,588,Gas ,1.5,L,0
Mercedes Benz,GLS,Used,14000,Imported,SUV,Automatic,7,5,Full Time 4 Wheel Drive,4500,Gas ,3.0,L,1
Hyundai,SantaFe,Used,9000,Domestic,SUV,Automatic,5,5,FWD - Front Wheel Drive,540,Gas ,2.4,L,8
MG,5,New,0,Imported,Sedan,Manual,5,4,FWD - Front Wheel Drive,365,Gas ,1.5,L,0
Mazda,3,Used,5600,Imported,Crossover,Automatic,5,5,FWD - Front Wheel Drive,600,Gas ,1.5,L,0
Kia,Morning,Used,6666,Domestic,Hatchback,Manual,5,5,FWD - Front Wheel Drive,205,Gas ,1.25,L,6
Honda,City,Used,32500,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,439,Gas ,1.5,L,3
Kia,Cerato,Used,82000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,425,Gas ,1.6,L,7
Mercedes Benz,GLC,New,0,Domestic,SUV,Automatic,5,5,Full Time 4 Wheel Drive,2799,Gas ,2.0,L,0
Mazda,CX5,Used,70000,Domestic,SUV,Automatic,5,5,Full Time 4 Wheel Drive,565,Gas ,2.5,L,7
Toyota,Fortuner,New,0,Domestic,SUV,Automatic,7,5,RFD - Rear Wheel Drive,1118,Diesel ,2.4,L,0
Hyundai,Custin,New,0,Domestic,Van/Minivan,Automatic,7,5,FWD - Front Wheel Drive,999,Gas ,2.0,L,0
Kia,Forte,Used,0,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,275,Gas ,1.6,L,11
Kia,Rondo,Used,16000,Domestic,SUV,Automatic,7,5,FWD - Front Wheel Drive,550,Gas ,2.0,L,1
Mitsubishi,Xpander,Used,0,Domestic,SUV,Automatic,7,5,FWD - Front Wheel Drive,490,Gas ,1.5,L,3
Toyota,Corolla altis,Used,60000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,478,Gas ,1.8,L,7
Mitsubishi,Xpander,Used,30000,Imported,SUV,Automatic,7,5,FWD - Front Wheel Drive,515,Gas ,1.5,L,3
Hyundai,i10,Used,17000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,370,Gas ,1.25,L,2
Ford,Territory,New,0,Domestic,SUV,Automatic,5,5,FWD - Front Wheel Drive,839,Gas ,1.5,L,0
Mazda,CX5,Used,26000,Domestic,SUV,Automatic,5,5,FWD - Front Wheel Drive,720,Gas ,2.0,L,3
Hyundai,Tucson,New,0,Domestic,Crossover,Automatic,5,5,FWD - Front Wheel Drive,869,Diesel ,2.0,L,0
Kia,Forte,Used,0,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,230,Gas ,1.6,L,14
Kia,Morning,Used,0,Domestic,Hatchback,Manual,5,5,FWD - Front Wheel Drive,187,Gas ,1.25,L,5
Hyundai,Elantra,Used,69000,Domestic,Sedan,Manual,5,4,FWD - Front Wheel Drive,370,Gas ,1.6,L,6
Kia,Morning,Used,0,Domestic,Hatchback,Manual,5,5,FWD - Front Wheel Drive,155,Gas ,1.25,L,8
Toyota,Innova,Used,0,Domestic,Crossover,Manual,8,5,RFD - Rear Wheel Drive,279,Gas ,2.0,L,9
Hyundai,Grand Starex,Used,90000,Imported,Van/Minivan,Manual,6,4,RFD - Rear Wheel Drive,439,Gas ,2.4,L,8
Ford,Explorer,New,0,Imported,SUV,Automatic,7,5,Full Time 4 Wheel Drive,2439,Gas ,2.3,L,0
Toyota,Prado,Used,80000,Imported,SUV,Automatic,7,5,4WD - 4 Wheel Drive,1390,Gas ,2.7,L,6
Ssangyong,Korando,Used,0,Imported,Van/Minivan,Automatic,2,3,4WD - 4 Wheel Drive,95,Diesel ,2.9,L,21
Suzuki,Ertiga,Used,0,Imported,SUV,Automatic,7,5,FWD - Front Wheel Drive,340,Gas ,1.4,L,6
Toyota,Innova,Used,0,Domestic,Crossover,Manual,8,5,RFD - Rear Wheel Drive,400,Gas ,2.0,L,8
Kia,Morning,Used,120000,Domestic,Hatchback,Manual,5,5,FWD - Front Wheel Drive,165,Gas ,1.25,L,8
Suzuki,Ciaz,Used,30000,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,345,Gas ,1.4,L,4
Ford,Everest,New,0,Imported,SUV,Automatic,7,5,4WD - 4 Wheel Drive,1499,Diesel ,2.0,L,0
Ford,Everest,New,0,Imported,SUV,Automatic,7,5,4WD - 4 Wheel Drive,1506,Diesel ,2.0,L,0
VinFast,Lux A 2.0,Used,10700,Domestic,Sedan,Automatic,5,4,RFD - Rear Wheel Drive,620,Gas ,2.0,L,1
